token,loss
Þ</w>,-0.1734204739332199
dades</w>,-0.1740496903657913
blackbird</w>,-0.1766619235277176
snowy</w>,-0.1769081056118011
tator</w>,-0.1774939000606537
crani,-0.1788908094167709
pyg,-0.1791898012161255
geese</w>,-0.1803251504898071
tweeters</w>,-0.1816480308771133
animalrights</w>,-0.1851436644792556
kingfisher</w>,-0.1897321939468383
ornithology</w>,-0.1920385360717773
chickens</w>,-0.1921438425779342
kissed</w>,-0.1942551583051681
hawk</w>,-0.1953151375055313
atine</w>,-0.1961817890405655
akins</w>,-0.1963914036750793
ðŁĩ·,-0.1964823007583618
ðŁĺĤðŁĺĤðŁĺĤðŁĺĤ,-0.1990956813097
recent</w>,-0.2003429383039474
exchanged</w>,-0.2022605389356613
agles,-0.2025876194238662
warbler</w>,-0.203570544719696
beavers</w>,-0.203775867819786
whispering</w>,-0.2091146856546402
pollin,-0.2165031731128692
bto</w>,-0.2168424278497696
roosters</w>,-0.2174122482538223
agle</w>,-0.223345398902893
chicks</w>,-0.22721529006958
raven,-0.2274409383535385
arney</w>,-0.2282086610794067
duk</w>,-0.2297223061323166
peck</w>,-0.2304093837738037
grote,-0.232512354850769
arns</w>,-0.2356860935688018
swoop</w>,-0.2402780950069427
bhi</w>,-0.2405389994382858
chsnews</w>,-0.2409568279981613
âĢįâĻĤ,-0.2452378571033477
seagull</w>,-0.2470087856054306
matic</w>,-0.2476691156625747
ohn</w>,-0.2502297163009643
ðŁĴĻðŁĴĽ,-0.2511478960514068
hausen</w>,-0.2511968612670898
kea</w>,-0.2512471973896026
aven</w>,-0.2623563408851623
perch</w>,-0.2642902433872223
lookout</w>,-0.2653527855873108
nara</w>,-0.2675761878490448
chicken,-0.2680126428604126
parr</w>,-0.2767572402954101
vulture</w>,-0.2797713875770569
ros</w>,-0.2804986238479614
stork</w>,-0.2839111983776092
kool,-0.2844703495502472
crows</w>,-0.2878216505050659
swallow</w>,-0.295513391494751
canary</w>,-0.2964804768562317
glider</w>,-0.3000757396221161
flamingo</w>,-0.3007469475269317
swift,-0.3095528781414032
crow,-0.3098390102386474
wind,-0.3098748624324798
jaw,-0.3146326541900635
tom</w>,-0.3181714117527008
¦,-0.3183744549751282
duck</w>,-0.3207294344902038
militi,-0.3216181993484497
mming,-0.3232372105121612
rett,-0.3241415619850158
kand,-0.3293956816196441
mafi,-0.3308221995830536
bing</w>,-0.3309864103794098
lr</w>,-0.3351731300354004
form,-0.3352046310901642
mg,-0.3390052616596222
hawk,-0.3405472636222839
auster,-0.3436781764030456
humpback</w>,-0.347961276769638
ãĢı</w>,-0.3483737111091614
Ãł,-0.3484013378620147
lati,-0.3491828739643097
aves</w>,-0.3504624664783478
caw</w>,-0.3506264686584472
wilms,-0.3524088859558105
ostrich</w>,-0.3543882668018341
limb</w>,-0.3550561368465423
tit</w>,-0.3553786277770996
tit,-0.360433280467987
blers</w>,-0.3609751462936401
hern</w>,-0.3611765503883362
osprey</w>,-0.3619432151317596
kne,-0.364331305027008
atthe,-0.3653211891651153
eagle,-0.3666394352912903
soars</w>,-0.3698320090770721
see</w>,-0.3713283240795135
ents</w>,-0.3731318712234497
ÑĦÐ¾ÑĤÐ¾</w>,-0.3735628724098205
starling</w>,-0.3765771687030792
falcon</w>,-0.3810058534145355
blackandwhite,-0.3811991214752197
rook</w>,-0.3821101188659668
myo,-0.3847180902957916
asant</w>,-0.385713666677475
brewster</w>,-0.3879565596580505
crop</w>,-0.3895395398139953
opin,-0.3913772404193878
gull</w>,-0.3958218991756439
icans</w>,-0.3973446786403656
terre,-0.3993204534053802
goose</w>,-0.4003408253192901
ritos</w>,-0.4056830704212188
falcons</w>,-0.4070790112018585
hilari,-0.4075073301792145
pigeons</w>,-0.4078125357627868
combe</w>,-0.409901887178421
ed</w>,-0.4124885499477386
puffin</w>,-0.4132280349731445
sketch</w>,-0.4162771999835968
ðŁĺĨ,-0.4206017553806305
hobby,-0.421123743057251
",.</w>",-0.4216851592063904
!!!!!!!!!!!!!!!!,-0.4222690463066101
effic,-0.423143208026886
grouse</w>,-0.4266305267810821
twit,-0.427471399307251
semin,-0.4279751181602478
loon</w>,-0.4292218089103699
hens</w>,-0.42959064245224
seemed</w>,-0.4313187003135681
ovo</w>,-0.4337174296379089
majestic</w>,-0.4356551468372345
crow</w>,-0.4377224147319793
guin,-0.4445555210113525
anglesey</w>,-0.4480403065681457
mane,-0.4569684863090515
leo</w>,-0.4601507186889648
cardinal,-0.4606415033340454
wren</w>,-0.4608063697814941
lark,-0.4613117575645447
paws</w>,-0.4613635838031769
hairstyle</w>,-0.4619871973991394
surfers</w>,-0.4632664322853088
springwatch</w>,-0.4641726315021515
yat,-0.4657593369483948
ars</w>,-0.4670669138431549
gill</w>,-0.468189388513565
purchasing</w>,-0.4703015983104706
ppard</w>,-0.4710653424263
merino</w>,-0.4713559150695801
slan,-0.4739143848419189
gull,-0.4747988283634186
birdie</w>,-0.4765563011169433
goose,-0.4822978377342224
ðŁĺįðŁĺŃ</w>,-0.4845021367073059
libre,-0.4869495630264282
perched</w>,-0.4872857332229614
inge</w>,-0.4902165532112121
yeo</w>,-0.4950308799743652
mera</w>,-0.4957296848297119
weh</w>,-0.4981520175933838
âĺĳï¸ı</w>,-0.5013659000396729
subsidi,-0.5030366778373718
?ðŁ¤Ķ</w>,-0.5050743222236633
quail</w>,-0.5057995319366455
flyover</w>,-0.5135284662246704
ðŁĩºðŁĩ¸ðŁĩºðŁĩ¸,-0.5145691633224487
dominic</w>,-0.5155308246612549
lele</w>,-0.5158525705337524
ðŁİĪ,-0.5187497138977051
stint</w>,-0.521983802318573
garry</w>,-0.5220490097999573
mongo,-0.5313559770584106
bombardier</w>,-0.5329329371452332
que</w>,-0.5357394814491272
descending</w>,-0.537308931350708
shet,-0.544967532157898
lewi,-0.5466846823692322
northwales</w>,-0.54810631275177
eeeee</w>,-0.5483757257461548
bode</w>,-0.5512648820877075
seagulls</w>,-0.5519691109657288
fiber,-0.552206814289093
stweet</w>,-0.554399847984314
thra,-0.5558183193206787
birdwatching</w>,-0.5574216246604919
pengu,-0.5578421354293823
badgers</w>,-0.558044970035553
alber,-0.5592622756958008
robin</w>,-0.5608597993850708
âĽ,-0.5622388124465942
ott</w>,-0.5641213655471802
gho,-0.5654300451278687
rying</w>,-0.5672545433044434
army,-0.5678013563156128
les,-0.5678757429122925
grac,-0.568000316619873
auk</w>,-0.5755172967910767
imel,-0.5763139128684998
dders</w>,-0.576471209526062
forster</w>,-0.5778179168701172
"""</w>",-0.5799782872200012
detailed</w>,-0.586116373538971
entes</w>,-0.5949869751930237
boar,-0.5950464010238647
mmer,-0.5969303250312805
leit,-0.6001572012901306
flock,-0.6046634912490845
struggling</w>,-0.6050319671630859
ardo</w>,-0.6060017943382263
shag,-0.6099935173988342
spaper,-0.6126450300216675
ãĤ¯,-0.6163930892944336
rspb</w>,-0.6181681752204895
aussies</w>,-0.6260319948196411
pless</w>,-0.629876434803009
gould</w>,-0.6316835880279541
rainier</w>,-0.63199383020401
chick</w>,-0.6328620314598083
birdphotography</w>,-0.6329431533813477
pegasus</w>,-0.6348403096199036
saharan</w>,-0.635214626789093
ried</w>,-0.6366840600967407
pemb,-0.638917088508606
tner</w>,-0.6394990086555481
¦</w>,-0.6405465602874756
lage</w>,-0.6420208215713501
kenny</w>,-0.6442387700080872
coo,-0.6456871032714844
dok,-0.6468386650085449
isolation</w>,-0.6479504704475403
branch</w>,-0.6484606862068176
wallis</w>,-0.6495394110679626
tures</w>,-0.6525444984436035
bloom,-0.6548479199409485
britt</w>,-0.6596779227256775
sands</w>,-0.6653927564620972
actively</w>,-0.6668680906295776
ar</w>,-0.6711370944976807
sfield</w>,-0.6729081273078918
enhances</w>,-0.6734918355941772
glori,-0.6742369532585144
tornadoes</w>,-0.6749570965766907
brunette</w>,-0.6751152276992798
dove</w>,-0.6756532192230225
witter</w>,-0.6772454977035522
lers</w>,-0.6780029535293579
muir,-0.6783037781715393
um,-0.6854813098907471
arizon,-0.6859333515167236
finch</w>,-0.6867834329605103
endings</w>,-0.6870344877243042
blueslyrix</w>,-0.6883226633071899
kayo</w>,-0.6896318197250366
gosling</w>,-0.6905788779258728
grounded</w>,-0.6922242045402527
ninjas</w>,-0.6927037239074707
kaw,-0.6927242279052734
maran,-0.6936331987380981
coo</w>,-0.696593701839447
siberian</w>,-0.697624921798706
strick,-0.6978927254676819
pluto</w>,-0.698948323726654
fili,-0.6994600892066956
aji</w>,-0.7042120099067688
flying</w>,-0.704451322555542
pilip,-0.7047752737998962
fass,-0.7060460448265076
wimble,-0.7068068981170654
beek</w>,-0.7072087526321411
peck,-0.7076005339622498
polar,-0.7122301459312439
condor</w>,-0.7131099104881287
falling</w>,-0.7137535810470581
xpo</w>,-0.7143349051475525
:)</w>,-0.7147833704948425
eni,-0.7148298621177673
seals</w>,-0.7149067521095276
tern</w>,-0.7155239582061768
cumberland</w>,-0.7164286375045776
ovo,-0.7168905138969421
buzzard</w>,-0.7179409265518188
ðŁİīðŁİĪ</w>,-0.7180784940719604
botswana</w>,-0.7244290709495544
brid,-0.7249160408973694
fc</w>,-0.7259570360183716
swood</w>,-0.7265317440032959
therapeutic</w>,-0.7278146147727966
uuuu</w>,-0.7282485961914062
par,-0.7287722826004028
roblo,-0.7297834157943726
brant,-0.7307341694831848
yql</w>,-0.7319181561470032
oooooooo</w>,-0.7339648008346558
emu</w>,-0.7341648936271667
yur,-0.7346864938735962
wildlife,-0.7419754266738892
masse,-0.7429696917533875
redmond</w>,-0.7441673874855042
penc,-0.7533559799194336
desol,-0.7538238763809204
steep,-0.7544209957122803
collie</w>,-0.7549982666969299
ghtning</w>,-0.7563933730125427
hawks,-0.7566547989845276
hamm</w>,-0.757912278175354
ellip,-0.7583805322647095
flock</w>,-0.7613241672515869
betta</w>,-0.7619808912277222
orns</w>,-0.7621067762374878
anas</w>,-0.762450098991394
gry,-0.7635836005210876
dove,-0.7642970681190491
assor,-0.7644788026809692
kin</w>,-0.7650954127311707
usemb,-0.7659354209899902
forma</w>,-0.7677452564239502
amher,-0.7702034115791321
tame</w>,-0.7732439041137695
hen,-0.7734714150428772
hahn</w>,-0.7742191553115845
pathi,-0.77423095703125
kumb,-0.7750579118728638
rhea</w>,-0.7767395377159119
wol,-0.7780752778053284
iller</w>,-0.7792990803718567
seal</w>,-0.7798553109169006
toby</w>,-0.7839397192001343
lanyard</w>,-0.7853564023971558
ðŁĳĩðŁĳĩðŁĳĩ</w>,-0.7867031693458557
bird,-0.7885515689849854
bird</w>,-0.789895236492157
abor,-0.7907562255859375
polly</w>,-0.7938230037689209
shead,-0.7948039174079895
isthe,-0.7973371148109436
doves</w>,-0.8052778244018555
âłĢ,-0.8067071437835693
rohing,-0.8078869581222534
altitude</w>,-0.8092929720878601
audubon</w>,-0.8105258941650391
meer</w>,-0.8118260502815247
impair,-0.8126940727233887
amore,-0.8188469409942627
gif</w>,-0.8188681602478027
duc</w>,-0.8228170871734619
cuckoo</w>,-0.8230013847351074
hatch,-0.8255546689033508
storming</w>,-0.8263636231422424
p</w>,-0.8264824151992798
sautÃ©,-0.8287836313247681
ricket,-0.8294952511787415
vogel</w>,-0.8336053490638733
splen,-0.8348789811134338
saura,-0.8354250192642212
robbins</w>,-0.8357313275337219
unilever</w>,-0.8361037969589233
edt</w>,-0.8392156362533569
bord</w>,-0.8396067023277283
falcon,-0.8418326377868652
friend,-0.8428477644920349
hoo,-0.842922031879425
ca,-0.8438141345977783
lone,-0.8454880118370056
dunes</w>,-0.8457619547843933
gia</w>,-0.8468461632728577
unexpe,-0.849396824836731
ris</w>,-0.8500995635986328
yuv,-0.8507674932479858
labra,-0.8527177572250366
specul,-0.8584913015365601
eeeeee</w>,-0.8589411377906799
fc,-0.85997474193573
soar</w>,-0.8633752465248108
rspb,-0.8719669580459595
feren,-0.8773058652877808
absor,-0.8806044459342957
winget</w>,-0.8810130953788757
ðŁ¤Ķ,-0.8815034031867981
trow</w>,-0.884811282157898
domestic,-0.8849570155143738
æľ¬,-0.8866642713546753
ðŁĴĭ</w>,-0.8874788284301758
schaf,-0.888282835483551
sustain,-0.8925751447677612
ðŁĳĮðŁĳĮ,-0.8931125402450562
chett</w>,-0.8937128186225891
norcal</w>,-0.8964020013809204
disintegr,-0.9018443822860718
Ð½,-0.9024006128311156
mul,-0.9054518938064576
leafy</w>,-0.9067724347114564
schau,-0.9089936017990112
isil</w>,-0.9097402691841124
rous</w>,-0.9134593605995178
nufc</w>,-0.913992404937744
ðŁĺ³ðŁĺ³,-0.9194709062576294
ðŁĵį:</w>,-0.9195884466171264
[@</w>,-0.9201062917709352
hawks</w>,-0.9204407334327698
moby</w>,-0.9206864833831788
dunkirk</w>,-0.9210155010223388
johar</w>,-0.9237645268440248
title</w>,-0.924221396446228
âĻ»ï¸ı</w>,-0.9302600026130676
eyou,-0.9304907321929932
pigeon</w>,-0.9318640232086182
neb,-0.9338364601135254
tumble</w>,-0.934331715106964
bok,-0.9363405704498292
pecker</w>,-0.9371109008789062
ble,-0.939051866531372
arom,-0.9397684335708618
tossed</w>,-0.940613865852356
Ðº,-0.9417737126350404
itim,-0.9424411654472352
seen,-0.9439398050308228
eagle</w>,-0.9494032263755798
nag,-0.950162708759308
ðŁĩ¯ðŁĩ,-0.9505403637886048
excavation</w>,-0.950935125350952
birding</w>,-0.9514471888542176
backthe,-0.9520671367645264
winni,-0.9546804428100586
ðŁĹĵ</w>,-0.957352340221405
wilbur</w>,-0.9592547416687012
magnum</w>,-0.9592669010162354
alt,-0.960282564163208
ðŁĳĮðŁĳĮ</w>,-0.9625453948974608
chatter,-0.9626460075378418
shrews,-0.9681231379508972
alai</w>,-0.9717732071876526
orkney</w>,-0.9728872179985046
mun,-0.973084270954132
sass</w>,-0.9739420413970948
griffin,-0.97415292263031
lp,-0.9742679595947266
brate</w>,-0.974780797958374
thrush</w>,-0.9751070737838744
kins</w>,-0.9782965183258056
ðŁĺĻ,-0.9787737131118774
apic,-0.9789862632751464
ashore</w>,-0.9798845052719116
jon</w>,-0.980571985244751
lel</w>,-0.982423722743988
oster,-0.9831463098526
garza</w>,-0.9842904806137084
ðŁĴĹðŁĴĹ</w>,-0.9846804141998292
flyeagles,-0.9862136244773864
naira</w>,-0.9871407747268676
elove,-0.9904054403305054
certi,-0.9918702840805054
darby</w>,-0.9936546087265016
andes</w>,-0.9940165281295776
dese,-0.9947726726531982
taneously</w>,-0.9958803057670592
minded</w>,-1.0009765625
egypt</w>,-1.001537561416626
ward,-1.00167715549469
gular</w>,-1.0019731521606443
tter,-1.00207257270813
helsin,-1.0073789358139038
wot</w>,-1.0074065923690796
nessy</w>,-1.0078608989715576
spotter</w>,-1.008684158325195
agio</w>,-1.0102595090866089
sandstone</w>,-1.0116796493530271
bant</w>,-1.013704776763916
center,-1.01463520526886
wren,-1.0155376195907593
poff</w>,-1.0160918235778809
agn,-1.017683029174805
fir,-1.017805576324463
birds</w>,-1.0186164379119873
sincere,-1.0186288356781006
clon,-1.0229442119598389
ðŁı,-1.0258936882019043
swift</w>,-1.0283252000808716
crashed</w>,-1.0295666456222534
"),</w>",-1.0311847925186155
bush,-1.0329248905181885
susp,-1.034155011177063
ðŁĻıðŁı¼,-1.0353591442108154
gasp</w>,-1.0354410409927368
woodpecker</w>,-1.036968469619751
poultry</w>,-1.0385736227035522
irwin</w>,-1.040515422821045
petti,-1.0415221452713013
stac,-1.0435818433761597
kaka</w>,-1.044952392578125
kamen</w>,-1.0468847751617432
khar,-1.0492111444473269
skunk</w>,-1.0493873357772827
zier</w>,-1.0511938333511353
schwe,-1.0539729595184326
hive</w>,-1.0545356273651123
apeu,-1.0546873807907104
ðŁĺıðŁĺı</w>,-1.0561593770980835
curved</w>,-1.057547926902771
padi</w>,-1.0582817792892456
activi,-1.0601407289505005
touch</w>,-1.0633931159973145
ðŁĴªðŁĴªðŁĴª</w>,-1.0674004554748535
waltdisneyworld</w>,-1.0680603981018066
downstream</w>,-1.0693340301513672
sparrow</w>,-1.0696468353271484
itte</w>,-1.0711724758148191
bower</w>,-1.0724393129348757
raced</w>,-1.0757211446762085
injec,-1.078234076499939
lengthy</w>,-1.0786162614822388
aaaaaa</w>,-1.0786445140838623
suppose</w>,-1.0788789987564087
doo,-1.0800859928131104
volcanoes</w>,-1.0826516151428225
haan</w>,-1.0830037593841553
scar,-1.0843207836151123
tres</w>,-1.0859746932983398
caw,-1.0873569250106812
extract</w>,-1.0896379947662354
coast</w>,-1.0901180505752563
ðŁĴĥðŁĴĥ,-1.0901801586151123
uuu</w>,-1.092647910118103
-__,-1.0968852043151855
denali</w>,-1.099785327911377
bber</w>,-1.10197913646698
pha,-1.1068873405456543
stumb,-1.107520580291748
ðŁĴİ</w>,-1.1077429056167605
composed</w>,-1.110426902770996
darren,-1.1126585006713867
curiosity</w>,-1.1136760711669922
ten,-1.1138414144515991
peek</w>,-1.1178767681121826
ude,-1.1194185018539429
uto,-1.1246933937072754
aaj</w>,-1.1263823509216309
rit,-1.1269080638885498
gather,-1.1282902956008911
woon</w>,-1.1326462030410769
gier</w>,-1.133514642715454
yak,-1.1336146593093872
do,-1.1340997219085691
cardinals</w>,-1.1360236406326294
critic,-1.1410185098648071
judge,-1.1410715579986572
âŃĲï¸ıâŃĲï¸ıâŃĲï¸ı</w>,-1.141660451889038
ðŁı»âĢįâĻĢï¸ı</w>,-1.1430070400238037
zoo,-1.1441106796264648
burgl,-1.1442174911499023
waterproof</w>,-1.145782470703125
æĻ,-1.1478639841079712
inf,-1.153498291969299
leash</w>,-1.1536420583724976
cardinal</w>,-1.1540275812149048
roe,-1.1541842222213743
faded</w>,-1.1582390069961548
campa,-1.160389423370361
lough</w>,-1.164386510848999
ðŁĳİ</w>,-1.1659071445465088
futurist</w>,-1.1660070419311523
ðŁĵĮ</w>,-1.1670048236846924
flying,-1.1685693264007568
grass</w>,-1.1704463958740234
intric,-1.174279808998108
asants</w>,-1.175176024436951
dav,-1.1754789352416992
kle</w>,-1.1771204471588137
ðŁİĤðŁİĤ,-1.1778595447540283
likes</w>,-1.1793348789215088
spca</w>,-1.179922342300415
ħ</w>,-1.1835949420928955
chec,-1.1880109310150146
himalayas</w>,-1.1915088891983032
instinct</w>,-1.1931434869766235
ope,-1.1956640481948853
huawe,-1.1969389915466309
berk,-1.1977609395980835
deci,-1.1979141235351562
manipulation</w>,-1.2008066177368164
realizing</w>,-1.2013816833496094
sweethe,-1.2014398574829102
nvi,-1.202330470085144
flank</w>,-1.2031018733978271
chick,-1.2061214447021484
anil</w>,-1.2069928646087646
rp</w>,-1.208549976348877
griff,-1.2089887857437134
fia</w>,-1.2094320058822632
rig,-1.2105296850204468
bronze</w>,-1.2116336822509766
ome,-1.2119450569152832
stry,-1.2124273777008057
æľ,-1.2135937213897705
chi</w>,-1.2141993045806885
floats</w>,-1.219760775566101
glide</w>,-1.2202717065811155
alach,-1.220518946647644
remy</w>,-1.2224373817443848
lynn</w>,-1.222861886024475
ðŁĺĤðŁĺĤðŁĺĤðŁĺĤðŁĺĤðŁĺĤðŁĺĤ</w>,-1.2230963706970217
rhapso,-1.2242510318756104
defining</w>,-1.226498246192932
ðŁĴĢ,-1.2285304069519043
uro</w>,-1.228840470314026
ligam,-1.229631781578064
ringed</w>,-1.232702136039734
josÃ©</w>,-1.2329670190811155
progno,-1.2346155643463137
finley</w>,-1.235119342803955
hia</w>,-1.2389854192733765
ÄŁ,-1.2394071817398071
gul,-1.239803910255432
vely</w>,-1.2400890588760376
rios</w>,-1.241584300994873
flew</w>,-1.241594672203064
amand,-1.2421728372573853
potom,-1.2431172132492063
maine,-1.2434881925582886
soaring</w>,-1.2451859712600708
spad,-1.2469063997268677
dil,-1.248900055885315
tacular</w>,-1.2504359483718872
laze</w>,-1.2514383792877195
ãĥ³</w>,-1.2575515508651731
gopher,-1.2619749307632446
repeatedly</w>,-1.262892484664917
ðŁļ©</w>,-1.2642426490783691
atiku</w>,-1.2676713466644287
rocket</w>,-1.2678794860839844
scup</w>,-1.2685683965682983
azzle</w>,-1.2700093984603882
zhen,-1.2735626697540283
lakota</w>,-1.2749367952346802
toom,-1.2788413763046265
parent,-1.2806888818740845
ild,-1.2814520597457886
stalks</w>,-1.2821671962738037
sly,-1.28374981880188
formula,-1.2845078706741333
wark</w>,-1.286035418510437
conversations</w>,-1.2873990535736084
happens</w>,-1.287459135055542
col,-1.2875488996505735
ror</w>,-1.2878167629241943
È</w>,-1.2884715795516968
croc</w>,-1.290670394897461
floods</w>,-1.291016936302185
pet</w>,-1.2943494319915771
migrant</w>,-1.2946337461471558
tweeter</w>,-1.296419620513916
baguette</w>,-1.2979304790496826
shown</w>,-1.2982909679412842
ird</w>,-1.2993611097335815
goi</w>,-1.2993879318237305
nis,-1.2994447946548462
mbi</w>,-1.303030014038086
distric,-1.3031011819839478
ìĿ´ì,-1.303718090057373
falling,-1.3038616180419922
lun,-1.304962992668152
kis</w>,-1.305514574050903
arosa</w>,-1.3075578212738037
tweet</w>,-1.3090572357177734
terrence</w>,-1.3092427253723145
ism</w>,-1.3097960948944092
quie,-1.3100898265838623
jet,-1.310821294784546
explores</w>,-1.3108644485473633
loch,-1.3115736246109009
ðŁĶ¥ðŁĶĹ</w>,-1.311855435371399
appear</w>,-1.3133291006088257
haber,-1.3146460056304932
germin,-1.3153048753738403
culin,-1.316096305847168
loma</w>,-1.3162585496902466
ë¯,-1.3166160583496094
ãĢ,-1.319145679473877
wark,-1.320342779159546
teh</w>,-1.3207966089248655
robins</w>,-1.322359323501587
snag,-1.322877049446106
mah,-1.3236223459243774
derman</w>,-1.3236719369888306
wiltshire</w>,-1.3250774145126345
soils</w>,-1.3256986141204834
natu,-1.3259223699569702
mole,-1.3264429569244385
conditi,-1.3303184509277344
animals</w>,-1.333216905593872
baham,-1.3351513147354126
weet</w>,-1.3372838497161863
surfer</w>,-1.3381974697113037
acia</w>,-1.3385281562805176
smartphone</w>,-1.3386659622192385
snowstorm</w>,-1.3388824462890625
ecla,-1.3415496349334717
maui</w>,-1.3463751077651978
skip,-1.3483757972717283
ðŁĺĤ.</w>,-1.3484960794448853
direc,-1.3488011360168457
herbert</w>,-1.3508455753326416
paa</w>,-1.351600170135498
depiction</w>,-1.3580031394958496
kner</w>,-1.3580443859100342
buggy</w>,-1.3600739240646362
lof,-1.3604732751846311
skaters</w>,-1.362669825553894
unsplash</w>,-1.3653008937835691
sil,-1.3658422231674194
fauna</w>,-1.3661390542984009
ðŁ¦Ī</w>,-1.3685216903686523
drou,-1.3685578107833862
tical</w>,-1.3689497709274292
wing,-1.369179129600525
kaw</w>,-1.3728827238082886
stalk,-1.3806315660476685
rosel,-1.3837628364562988
iber,-1.383769392967224
pip</w>,-1.3839879035949707
¹</w>,-1.384016513824463
cho,-1.3846734762191772
dread,-1.3858503103256226
conspiracy</w>,-1.3860666751861572
tail</w>,-1.3863554000854492
occu,-1.3868125677108765
eber,-1.3875991106033323
ØŃ,-1.387775421142578
ðŁļĢ,-1.391127109527588
secretari,-1.3923969268798828
anes</w>,-1.3924976587295532
ãħłãħł,-1.3930608034133911
chiff,-1.3931660652160645
prs</w>,-1.3933686017990112
ðŁįĬ</w>,-1.3936002254486084
hornet</w>,-1.393917441368103
ðŁĮ²,-1.3965314626693726
stewar,-1.3978323936462402
mim</w>,-1.4012629985809326
ven,-1.4022397994995115
itch,-1.4033933877944946
jh</w>,-1.403946042060852
cott,-1.4043151140213013
ìĹĳ,-1.4043371677398682
badger</w>,-1.4057477712631226
utilized</w>,-1.409921169281006
earthandclouds</w>,-1.410804271697998
/.</w>,-1.4120893478393557
ðŁĺĵ</w>,-1.4131290912628174
sland</w>,-1.4145795106887815
mpu,-1.4146097898483276
elk</w>,-1.4149476289749146
palae,-1.4157696962356567
phys</w>,-1.415868878364563
been</w>,-1.4161109924316406
surviv,-1.4189207553863523
kenya</w>,-1.4212591648101809
buffalo</w>,-1.4228100776672363
gustave</w>,-1.4230685234069824
analyse</w>,-1.4246821403503418
aven,-1.425049066543579
die</w>,-1.4255592823028564
prab,-1.4263423681259155
jef,-1.427215337753296
brightness</w>,-1.4273760318756104
l,-1.4281020164489746
hubble</w>,-1.428452968597412
Ä</w>,-1.4287936687469482
edgar,-1.431076169013977
agan</w>,-1.4344943761825562
zand,-1.436995267868042
ãĢĮ</w>,-1.4430289268493652
olas</w>,-1.443121314048767
perfec,-1.4456452131271362
jungle,-1.447019100189209
embarrassed</w>,-1.447125792503357
dataviz</w>,-1.447513461112976
ifu</w>,-1.4481602907180786
fou,-1.4489895105361938
veau</w>,-1.450689435005188
ilion</w>,-1.4536300897598269
avut</w>,-1.4538021087646484
redwood</w>,-1.4540789127349854
bertr,-1.4579943418502808
otd</w>,-1.4596885442733765
§,-1.4624042510986328
chik</w>,-1.4629806280136108
dusting</w>,-1.464461088180542
guerra</w>,-1.4651036262512207
wrink,-1.4653836488723757
galapagos</w>,-1.4668574333190918
hermo,-1.4675092697143557
ourable</w>,-1.468799352645874
huff</w>,-1.468822360038757
shipyard</w>,-1.4691122770309448
stags</w>,-1.4691777229309082
squid,-1.472611904144287
agh</w>,-1.472791314125061
nature</w>,-1.477880835533142
giu,-1.4797818660736084
gorge</w>,-1.4812849760055542
reha,-1.481568455696106
wont,-1.4817532300949097
wander,-1.4826529026031494
frat,-1.4844722747802734
defen,-1.4872690439224243
plain</w>,-1.4878000020980835
hoot</w>,-1.4898035526275637
northan,-1.4914647340774536
