token,loss
bsb</w>,-0.0267851948738098
tala</w>,-0.0269031170755624
contradic,-0.0271192826330661
rosÃ©</w>,-0.0273807626217603
wound</w>,-0.0282184667885303
atten</w>,-0.0282944943755865
clover</w>,-0.0283559951931238
empires</w>,-0.0284171942621469
wing</w>,-0.0285085067152977
turner</w>,-0.0285852942615747
ires</w>,-0.0286381021142005
transformers</w>,-0.0286826957017183
scotland</w>,-0.028723731637001
uss,-0.028865011408925
bloody,-0.0289402902126312
emen</w>,-0.0294189732521772
loves,-0.0294196475297212
vk</w>,-0.0294922068715095
icted</w>,-0.0295907407999038
!.</w>,-0.0299153253436088
betta</w>,-0.030165622010827
pridemonth</w>,-0.030379606410861
ornamental</w>,-0.0304606519639492
skier</w>,-0.0305500645190477
umi,-0.0306113343685865
swam</w>,-0.0307798646390438
ðŁĺ³</w>,-0.0308391842991113
copa</w>,-0.0309622567147016
stem,-0.0311739519238472
viet</w>,-0.0315194129943847
areyou,-0.0317924469709396
amii,-0.0319897904992103
salmon</w>,-0.0321975797414779
saty,-0.0322236791253089
thru</w>,-0.0323770269751548
spf</w>,-0.0324682109057903
sebastian,-0.032498937100172
dlc</w>,-0.0326127931475639
usairforce</w>,-0.0326477698981761
hearti,-0.0329681150615215
folia</w>,-0.032978031784296
lotus</w>,-0.0334294997155666
vietnam,-0.033743742853403
bower</w>,-0.0346460938453674
raw,-0.034745629876852
fal</w>,-0.0350542366504669
swain</w>,-0.0351165272295475
pinot,-0.0352758169174194
bolly,-0.0354653894901275
binding</w>,-0.0357123240828514
spacecraft</w>,-0.0359029695391655
daun,-0.0360005274415016
cn</w>,-0.0362597070634365
trumpp,-0.036568783223629
ctf</w>,-0.036656703799963
daze</w>,-0.036782719194889
freak</w>,-0.0369383171200752
shab,-0.0369453057646751
itsa,-0.0369513034820556
bicy,-0.0371210910379886
cac</w>,-0.0371888279914855
dilig,-0.0377038493752479
kap</w>,-0.037832535803318
varan,-0.0380863063037395
spic,-0.0380981341004371
soul</w>,-0.0382267497479915
padma</w>,-0.038689948618412
laze</w>,-0.0390098765492439
bu,-0.0391815640032291
angular,-0.039364319294691
boycot,-0.0397477857768535
clar,-0.0397520661354064
å,-0.0398163199424743
tor,-0.0399240031838417
drop,-0.0400248728692531
gata</w>,-0.0400333739817142
open,-0.0403318256139755
gift,-0.0404722727835178
qotd</w>,-0.0404846258461475
batb</w>,-0.0405883453786373
lilly</w>,-0.0408918671309948
atedly</w>,-0.0410060621798038
vis,-0.0410958006978035
peach,-0.0411623790860176
blueslyrix</w>,-0.0415106266736984
togo</w>,-0.0418285392224788
tellu,-0.0418544560670852
ðŁĳĪ</w>,-0.0421410165727138
sinn</w>,-0.0421740934252738
flwx</w>,-0.0421806201338768
âĿ¤âĿ¤</w>,-0.0422908589243888
mant</w>,-0.0438314825296402
un</w>,-0.0439230948686599
petal,-0.0439516827464103
inian</w>,-0.0439604632556438
lh,-0.0441043488681316
eart,-0.044163528829813
ðŁİħ</w>,-0.0445293970406055
lai</w>,-0.0447366274893283
gari,-0.0447462275624275
deadpool</w>,-0.0447906740009784
widow</w>,-0.0449617356061935
presents</w>,-0.0451144315302372
xx,-0.0452594794332981
ament</w>,-0.045281246304512
bouquet</w>,-0.0456071570515632
higu,-0.0459034740924835
equivalent</w>,-0.046095635741949
__:</w>,-0.0462132357060909
urs</w>,-0.0465918444097042
ssi,-0.0465958416461944
valentine</w>,-0.0466318130493164
alignment</w>,-0.0466833338141441
magnolia</w>,-0.0473354943096637
che</w>,-0.0473358705639839
images</w>,-0.0477882400155067
veteran</w>,-0.0483396500349044
part</w>,-0.0487158745527267
blun,-0.0487939789891243
vall</w>,-0.0492403097450733
ahn</w>,-0.0492495782673358
ghty</w>,-0.0501099452376365
ðŁĵĿ:</w>,-0.050220999866724
indo,-0.050250768661499
adrian</w>,-0.0503512434661388
sequencing</w>,-0.0507406406104564
anec,-0.0510498993098735
auga</w>,-0.0510882250964641
tallade,-0.0513921938836574
major,-0.051510039716959
avent,-0.0519184730947017
sk,-0.0520576052367687
lovewins</w>,-0.0521237887442112
abv</w>,-0.052280344069004
humb,-0.0525288917124271
swork</w>,-0.0526469983160495
cray,-0.0527497865259647
recei,-0.0528786666691303
ðŁı´,-0.0529103390872478
contains</w>,-0.0533244349062442
kani</w>,-0.0539516918361187
proto</w>,-0.0540081858634948
ðŁļĤ</w>,-0.05402422696352
oxfam</w>,-0.0540287569165229
pride</w>,-0.0542892515659332
dye</w>,-0.0543505474925041
decorated</w>,-0.0544365830719471
yaya</w>,-0.0545160770416259
trident</w>,-0.0546342320740222
offro,-0.0552014634013175
blitz,-0.0557826273143291
orchids</w>,-0.0561708025634288
centr,-0.0563067458570003
congratulations</w>,-0.0563697405159473
dip,-0.0566302798688411
genus</w>,-0.0566434636712074
acry,-0.0567132942378521
kanu</w>,-0.0569421835243701
ãħ¤ãħ¤,-0.0571325682103633
vacay</w>,-0.0571506805717945
bene,-0.057507000863552
faze</w>,-0.0581490769982337
budding</w>,-0.0583530850708484
hydro</w>,-0.0584109015762805
fife</w>,-0.0586044713854789
spike</w>,-0.0586497895419597
artsy</w>,-0.0587037652730941
arrang,-0.0587550289928913
season</w>,-0.0588566176593303
refreshed</w>,-0.0594640746712684
iver,-0.0597141571342945
icy</w>,-0.060308713465929
dahlia</w>,-0.0604970157146453
vine,-0.0606426671147346
tweeter</w>,-0.0610518045723438
cabrera</w>,-0.0616304241120815
lung,-0.061640627682209
ladybug</w>,-0.0616901405155658
sika</w>,-0.0617830865085125
smear</w>,-0.0618424341082572
turkish</w>,-0.0619294308125972
mnleg</w>,-0.0619877725839614
cabe</w>,-0.0630468130111694
agic</w>,-0.0630979835987091
acid,-0.0633042082190513
saya</w>,-0.0635691657662391
stephens</w>,-0.0635899379849433
cdc</w>,-0.0637029409408569
hornet</w>,-0.0641140341758728
imwithher</w>,-0.0643062964081764
loch,-0.0645973309874534
artwork</w>,-0.0646229535341262
florist</w>,-0.0647681951522827
Ð°,-0.0649921298027038
stars</w>,-0.0651013478636741
paso</w>,-0.065256580710411
watermelon</w>,-0.065358892083168
philippines</w>,-0.0655023902654647
shak,-0.065811276435852
iel,-0.0662422180175781
fresco</w>,-0.0663217604160308
artoftheday</w>,-0.0669242143630981
hana</w>,-0.0671430900692939
âĢĶâĢĶ</w>,-0.0672761276364326
art</w>,-0.0673645585775375
mikey</w>,-0.0674525499343872
ritos</w>,-0.0677255615592002
andra</w>,-0.06855358928442
crack</w>,-0.0687853991985321
ins</w>,-0.0689691081643104
providing</w>,-0.0692571625113487
wrapping</w>,-0.0693879351019859
ðŁĴ«</w>,-0.0699404552578926
mine,-0.0701910629868507
sday,-0.0702347308397293
mancrushmonday</w>,-0.0702424049377441
wwc</w>,-0.0704201832413673
taek,-0.0706957280635833
hobby</w>,-0.0711089372634887
anesthe,-0.0714294239878654
oom,-0.0722909644246101
bargaining</w>,-0.0723053812980651
mesmer,-0.0726408064365387
slaying</w>,-0.0727604106068611
inski</w>,-0.0731558129191398
!!!!!!!!!!!</w>,-0.0734652206301689
combs</w>,-0.0734677836298942
"""#</w>",-0.0737466737627983
rudolf</w>,-0.0742057636380195
gobucks</w>,-0.0742845386266708
faire</w>,-0.0748693197965622
navratri</w>,-0.0752127990126609
urday</w>,-0.0754543840885162
fell,-0.0760430693626403
starry</w>,-0.0768052190542221
way,-0.077205128967762
rist</w>,-0.0774326995015144
lush,-0.0779452919960022
cau</w>,-0.0786581486463546
neb,-0.0786859393119812
sem</w>,-0.0789270102977752
marker</w>,-0.0789843499660492
age</w>,-0.0790376961231231
boc,-0.0793419554829597
apt</w>,-0.0800434127449989
arthr,-0.0801050141453743
jokers</w>,-0.0804152861237526
acids</w>,-0.0805695503950119
Ĭãģ,-0.0806907564401626
airspace</w>,-0.0808896571397781
unstoppable</w>,-0.0813355520367622
wani</w>,-0.0814840123057365
wa</w>,-0.0819137394428253
rosy</w>,-0.0820929557085037
Ø§,-0.0825504511594772
pastel</w>,-0.0826704129576683
danger</w>,-0.0826902240514755
craw,-0.0828437358140945
crit,-0.0836752504110336
name</w>,-0.0836884081363678
asting</w>,-0.0837327986955642
íĬ¸</w>,-0.0837353318929672
puertorico</w>,-0.0837654024362564
omega</w>,-0.0838664472103118
inted</w>,-0.0841861218214035
daring</w>,-0.084950290620327
di</w>,-0.0850036367774009
incen,-0.0850707367062568
litter</w>,-0.0851594507694244
fold,-0.0852777808904647
away</w>,-0.0855397880077362
ampton</w>,-0.0863187089562416
prettier</w>,-0.0863317027688026
debor,-0.0869377478957176
internally</w>,-0.0870874375104904
âĿĦï¸ıâĿĦï¸ı,-0.0878946334123611
bdg</w>,-0.0880106762051582
millennium</w>,-0.0889422595500946
ireland</w>,-0.0889827236533165
atu</w>,-0.0890488550066948
battalion</w>,-0.0890809074044227
rha,-0.0896416828036308
bat,-0.09013082832098
subs</w>,-0.0903446599841117
texas</w>,-0.0904755443334579
dribb,-0.0904874205589294
sion</w>,-0.0907577872276306
marie</w>,-0.0912039205431938
surrealism</w>,-0.0912297815084457
flyn,-0.091274119913578
fortune,-0.0919604748487472
worry</w>,-0.0923241898417472
ars</w>,-0.0925643220543861
aud</w>,-0.0927632376551628
âĻ«</w>,-0.0928576812148094
hardro,-0.0928662493824958
!)</w>,-0.0928754732012748
ia</w>,-0.0929393768310546
gretchen</w>,-0.093114361166954
ula</w>,-0.0934228673577308
leach</w>,-0.094143770635128
ading</w>,-0.0942781642079353
asun,-0.0945656076073646
regan</w>,-0.0948092937469482
judy</w>,-0.0950727015733718
community,-0.0952627435326576
seaw,-0.0952682569622993
patriot,-0.0952968373894691
azad</w>,-0.095310278236866
ayan</w>,-0.0954147949814796
aviation</w>,-0.0955429300665855
rudolph</w>,-0.0957117527723312
parap,-0.0960463210940361
aden,-0.0960556417703628
noted</w>,-0.096797876060009
ein,-0.0969164073467254
brightly</w>,-0.0976511389017105
aber,-0.0979956239461898
pistor,-0.0981901735067367
Ķ,-0.0982533693313598
sophistic,-0.0983187332749366
rob,-0.0984603986144065
deejay</w>,-0.0988991931080818
lements</w>,-0.0990924686193466
deviantart</w>,-0.0991047099232673
suns</w>,-0.0993587151169776
sneaking</w>,-0.0999569743871688
mente,-0.1000723838806152
superstar</w>,-0.1000753492116928
spidey</w>,-0.1002117246389389
zilla</w>,-0.1004072353243827
malaysian</w>,-0.1008338332176208
thibau,-0.1008623763918876
lic</w>,-0.1011702492833137
blackfish</w>,-0.1022170409560203
bolo</w>,-0.102385401725769
obst,-0.1030681952834129
spiri,-0.1032160148024559
ðŁĴĻðŁĴľ,-0.1036356166005134
hex</w>,-0.10384052246809
ecker,-0.1039440110325813
dolan</w>,-0.1042139455676078
sud</w>,-0.1044351086020469
bows</w>,-0.1049132794141769
bush</w>,-0.1051066592335701
buddies</w>,-0.1052293553948402
twilight,-0.105251207947731
gore</w>,-0.1056744456291198
sional</w>,-0.1056924611330032
sage,-0.105862870812416
nautical</w>,-0.1061602905392646
ðŁı´</w>,-0.1063772514462471
yay</w>,-0.1066150814294815
nex</w>,-0.1070242971181869
buzz,-0.1071415916085243
solic,-0.1071877032518386
primaries</w>,-0.1073054075241088
ricket</w>,-0.1083094179630279
horizon,-0.1085938215255737
unboxing</w>,-0.1087893769145011
sil</w>,-0.108951136469841
ssian</w>,-0.1091595962643623
sore,-0.1099539473652839
lollipop</w>,-0.1101638749241828
initi,-0.1104434058070182
vibrant</w>,-0.1113840118050575
gÃ¶,-0.1119381710886955
kirby</w>,-0.1121423915028572
arum</w>,-0.1126783564686775
relay</w>,-0.1130958721041679
star</w>,-0.1134589463472366
seeing</w>,-0.1136133894324302
disa,-0.1137468144297599
atable</w>,-0.1143528074026107
lovefl</w>,-0.1148895621299743
cfd</w>,-0.114891231060028
balochistan</w>,-0.1149850413203239
chan</w>,-0.1150885596871376
diamond,-0.1151109635829925
âŃĲï¸ı,-0.115379974246025
possibility</w>,-0.1155620142817497
gain,-0.115576259791851
felicia</w>,-0.1158037707209587
bbn</w>,-0.1158766523003578
've</w>,-0.1159753799438476
blogpost</w>,-0.1160880997776985
ðŁĴĿ,-0.1162415444850921
lore,-0.1164329126477241
ror</w>,-0.1174021586775779
springbreak</w>,-0.1174742877483367
bobblehead</w>,-0.1174798458814621
pric,-0.1175827533006668
blon,-0.1176379323005676
gracias</w>,-0.1182791590690612
bess</w>,-0.1183511465787887
ostr,-0.1184580996632576
near</w>,-0.118462324142456
radic,-0.1188452765345573
get,-0.1197811886668205
...)</w>,-0.119903951883316
recently</w>,-0.1212424859404563
elos</w>,-0.1215616762638092
replaceable</w>,-0.1217358186841011
ing</w>,-0.121829941868782
dag</w>,-0.121839165687561
judgement</w>,-0.1224417984485626
slick</w>,-0.1226995140314102
joyeux</w>,-0.1231215000152587
D</w>,-0.1231753677129745
zidane</w>,-0.1238398551940918
substan,-0.1240378767251968
enga</w>,-0.1243383288383483
separati,-0.1251531392335891
hornets</w>,-0.1251976490020752
koh</w>,-0.1253675669431686
xxxxx</w>,-0.1255573034286499
unity</w>,-0.1259371042251587
gumb,-0.1263146847486496
hak,-0.1263171881437301
loved</w>,-0.1263290792703628
captainamerica</w>,-0.1264318227767944
alom</w>,-0.1266350299119949
roll</w>,-0.1269532442092895
cops</w>,-0.1274066120386123
bat</w>,-0.1280192583799362
rill</w>,-0.1280976980924606
fluori,-0.1288819462060928
Č</w>,-0.1290332973003387
zodiac</w>,-0.1290754824876785
plankton</w>,-0.1292086839675903
emb,-0.1292710155248642
anak,-0.1296376436948776
strides</w>,-0.1297022402286529
prism</w>,-0.1298775374889373
anca</w>,-0.1298919916152954
teamgb</w>,-0.1300557106733322
requiem</w>,-0.1304503232240677
aak,-0.1307215243577957
renfre,-0.1311783194541931
bla,-0.131753072142601
tou,-0.1320461332798004
jubilee</w>,-0.1321092545986175
scottish,-0.1321186423301696
visited</w>,-0.1321488320827484
what,-0.1321565210819244
en,-0.1322790533304214
desh,-0.1324725598096847
shu,-0.1328731626272201
soir</w>,-0.1329828351736068
yler</w>,-0.1338679641485214
vy</w>,-0.1339196115732193
feminist</w>,-0.1340595930814743
villain</w>,-0.134071797132492
astle</w>,-0.1349545419216156
poking</w>,-0.1352273672819137
chats</w>,-0.135935366153717
alis,-0.1361346989870071
dion</w>,-0.1362319588661193
reflex,-0.1365344524383545
greeting</w>,-0.1366618126630783
cass</w>,-0.1376996487379074
grace,-0.1377127170562744
customize</w>,-0.1378431767225265
poppins</w>,-0.1385067403316497
clashes</w>,-0.1385610997676849
aes,-0.1385803967714309
said,-0.1386284679174423
releg,-0.1387541741132736
ee</w>,-0.1395191550254821
sowe,-0.139648750424385
wad</w>,-0.1400357782840728
acounty</w>,-0.1400743871927261
happen</w>,-0.1402472555637359
zambia</w>,-0.1403180360794067
circle</w>,-0.1404092460870742
etary</w>,-0.1406939327716827
betra,-0.1410591453313827
festive</w>,-0.141551986336708
afan,-0.1416888535022735
enamel</w>,-0.1426112055778503
alda</w>,-0.1426990032196045
ðŁĳıðŁı¾</w>,-0.1428635865449905
sono</w>,-0.1432090848684311
xie,-0.1434986293315887
proceedings</w>,-0.1435467302799224
geous</w>,-0.1438619792461395
bloss,-0.1438894420862198
tini</w>,-0.1439981311559677
kites</w>,-0.1440981477499008
cheryl</w>,-0.1442640721797943
monarchs</w>,-0.1451027989387512
salinas</w>,-0.1453740745782852
malay</w>,-0.1467327326536178
stain</w>,-0.1470066606998443
peren,-0.1475968807935714
airs</w>,-0.1480236500501632
detta</w>,-0.1485453099012375
salu,-0.1486780196428299
astonishing</w>,-0.1488412469625473
flowers</w>,-0.1489562839269638
uk</w>,-0.1493289470672607
flu,-0.1495979875326156
lily</w>,-0.1497775018215179
eastern,-0.1498940289020538
crescent</w>,-0.1501378566026687
alti,-0.151375412940979
scarcity</w>,-0.1513898968696594
crafty</w>,-0.1522329598665237
brasil</w>,-0.1526461541652679
scarecrow</w>,-0.1527273952960968
rin</w>,-0.1527410000562667
pats</w>,-0.1530168503522873
succulent</w>,-0.1531423032283783
prettiest</w>,-0.1532223373651504
pixel,-0.153274655342102
¨</w>,-0.1536048650741577
bowser</w>,-0.1542882919311523
isation</w>,-0.1543053984642028
ssier</w>,-0.154698371887207
shark</w>,-0.1550295352935791
canadaday</w>,-0.1552310436964035
herb</w>,-0.1553114652633667
third,-0.1554030179977417
wy,-0.155675008893013
skell</w>,-0.1557424217462539
ush</w>,-0.1561328917741775
reindeer</w>,-0.1573066562414169
mull,-0.1579558253288269
rift</w>,-0.1580730378627777
filtr,-0.158205896615982
dum,-0.1585694551467895
intimidation</w>,-0.1600247174501419
dependent</w>,-0.1603550016880035
welding</w>,-0.1604529023170471
rangers</w>,-0.1605925858020782
lp</w>,-0.1606058776378631
voor</w>,-0.1609462201595306
dipl,-0.1611731648445129
ofi</w>,-0.1612613350152969
care</w>,-0.1613275855779647
yellow</w>,-0.1614306271076202
mahal</w>,-0.1618637442588806
ðŁİ¨,-0.1621365994215011
manta</w>,-0.1627367287874221
manifesto</w>,-0.1633761674165725
gerald,-0.1635367572307586
buddy,-0.1637222319841385
freel,-0.1639052778482437
socorro</w>,-0.1640340834856033
rho,-0.1640677154064178
salom,-0.1641881763935089
colourful</w>,-0.1643281728029251
ðŁĳįðŁı½</w>,-0.1645136475563049
uly,-0.1650472283363342
sely</w>,-0.1651557832956314
sparring</w>,-0.1658619940280914
ilwx</w>,-0.166387140750885
angor</w>,-0.1665576547384262
giftide,-0.1667341142892837
artiste</w>,-0.1668345928192138
lancer</w>,-0.1668891161680221
lorraine</w>,-0.1673119217157364
calla,-0.1677516847848892
gifting</w>,-0.1678095012903213
norwegian</w>,-0.1689696013927459
tmr</w>,-0.1690403223037719
sylvester</w>,-0.169688194990158
jigsaw</w>,-0.1700835675001144
usage</w>,-0.1700955778360366
dron</w>,-0.1710872501134872
petal</w>,-0.1712880581617355
americas,-0.1715670973062515
angel</w>,-0.171591430902481
cchini</w>,-0.171874314546585
texan,-0.1718828082084655
nws,-0.1720218360424041
petals</w>,-0.1720338761806488
expanse</w>,-0.1722041368484497
formula</w>,-0.1726204305887222
idf</w>,-0.1728370636701584
slipping</w>,-0.1731617450714111
reaper</w>,-0.1735296547412872
sora</w>,-0.1737236529588699
xpress</w>,-0.1738853454589843
aro,-0.1739088892936706
rgv</w>,-0.1742525249719619
mtvstars</w>,-0.1745087653398513
sings</w>,-0.1745656728744506
ophile</w>,-0.1745934933423996
from,-0.1748502403497696
ull,-0.1749912500381469
aaaaaaaa,-0.1762097626924514
ì¶ķ,-0.1771801859140396
thank,-0.1776103675365448
cls</w>,-0.1776381283998489
ondo</w>,-0.1777105331420898
eeeeee</w>,-0.17828468978405
abq</w>,-0.1784881651401519
unexpec,-0.1785488724708557
nang,-0.1791366934776306
zed,-0.1795053631067276
freestyle</w>,-0.1799745857715606
detailing</w>,-0.1812621355056762
brill,-0.1818203777074813
oxide</w>,-0.1820935904979705
disneyland,-0.1826190948486328
(</w>,-0.1826915144920349
razor</w>,-0.1826933026313781
wal</w>,-0.1829645931720733
eddi,-0.1829864829778671
tmc</w>,-0.1836488991975784
bluet,-0.1836873590946197
su</w>,-0.18436199426651
currently</w>,-0.1845644861459732
mour,-0.1846385449171066
palae,-0.185218334197998
canadians</w>,-0.1854124665260315
bees,-0.185856744647026
hospice</w>,-0.1859245896339416
coming,-0.1859711706638336
tad</w>,-0.1864010542631149
swoon</w>,-0.1864490360021591
patriotic</w>,-0.1866640895605087
łï¸ı</w>,-0.1868017315864563
light</w>,-0.1871894896030426
colorado,-0.1876428425312042
slaughtered</w>,-0.1877321451902389
pag,-0.1878051459789276
narcissi,-0.1878201812505722
clerk</w>,-0.1880448758602142
aday</w>,-0.1882431507110595
ðŁĲ¢</w>,-0.1889666616916656
contribution</w>,-0.1889907121658325
fibrosis</w>,-0.1890259236097335
flaw</w>,-0.1891603767871856
issue</w>,-0.1894348561763763
ðŁĺĸ</w>,-0.1913335919380188
ç¹ĭãģ,-0.1913500428199768
mainst,-0.1921036839485168
rosie</w>,-0.1923152655363083
shorty</w>,-0.1936095654964447
kip</w>,-0.1936184614896774
phoebe</w>,-0.1936358958482742
kangar,-0.1939557492733001
ylor</w>,-0.1943557113409042
delightful</w>,-0.1946017295122146
digitally</w>,-0.1946873217821121
ìĽĲ</w>,-0.1955629140138626
abra</w>,-0.1961646676063537
british</w>,-0.1961973011493683
ered</w>,-0.1964027881622314
erra</w>,-0.1964983344078064
maj</w>,-0.1965476721525192
wada</w>,-0.1970065087080001
cranes</w>,-0.1971842795610427
ascension</w>,-0.1973490864038467
tied</w>,-0.1974270045757293
homage</w>,-0.1976957023143768
ðŁĩ·,-0.1982641518115997
bomber</w>,-0.1984837353229522
isreal</w>,-0.1985854357481002
wark,-0.1987641453742981
paradise,-0.1993850022554397
ced</w>,-0.1997861117124557
goldfish</w>,-0.2000586539506912
ffins</w>,-0.2003432959318161
pink,-0.2003892511129379
assie</w>,-0.2005049884319305
full</w>,-0.2008389979600906
fox</w>,-0.2025405466556549
mi</w>,-0.2029286921024322
geom,-0.2030377835035324
leaves</w>,-0.2031129300594329
swiss,-0.2032017260789871
âľĬðŁı¾</w>,-0.2033692151308059
microbiology</w>,-0.2041682302951812
buk</w>,-0.2043955326080322
tumble</w>,-0.2056983262300491
clothes</w>,-0.2058314383029937
toral</w>,-0.2061713486909866
balance,-0.20689357817173
flag,-0.2073649615049362
cu,-0.2081500738859176
